ArticyId	TermType	ConvTitle	Actor	En	Zh
0x010000040000C45D	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Visual Calculus	Congratulations, you smashed the window with your own shoe. Now you only have one. If you're lucky you can still find the other on the balcony outside. The door to it should be outside your room.	恭喜，你用自己的鞋砸碎了窗户。现在你只剩下一只。如果走运的话，你还能在外面的阳台上找到另外一只。那扇门应该在你的房间外面。
0x010000040000C469	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	You	Wait, what am I doing?	等等，我在做什么？
0x010000040000C475	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	You	What did this then?	这是怎么回事？
0x010000040000C47D	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	You	Maybe it wasn't me?	也许不是我？
0x010000040000C48A	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Visual Calculus	You mean someone else took your shoe off and smashed the window with it?	你的意思是别人拿了你的鞋，然后用它砸碎了窗户？
0x010000040000C497	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Visual Calculus	The shards face outward. Whatever broke this window came from the inside.	碎片是朝外的。不管是谁砸碎了这扇窗户，一定是从里面下的手。
0x010000040000C49D	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Visual Calculus	A fine web of scarring covers the back of your right hand, but none of it is recent.	你的右手背上覆盖着一层疤痕织成的细网，但是没有一个是最近留下的。
0x010000040000C4B1	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Visual Calculus	More likely a projectile than a held object. There are no fragments on the floor from pulling a tool back in after impact.	比起手持东西砸窗户，看起来更像是把物体呈抛射状扔出去造成的。地板上没有冲击后把工具朝里拉而形成的碎片。
0x010000040000C4BD	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Visual Calculus	It is too large for a bullet yet too small for a piece of furniture. You're looking for something heavy and larger than your fist.	对于子弹来说太大了，对于家具来说又太小。你在寻找某样比自己的拳头更大更重的东西。
0x010000040000C4C3	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Visual Calculus	The single green shoe you found fits the hole almost as well as your foot. It would have also been heavy enough, if thrown with force.	你找到的那只绿鞋符合破洞的大小——还有你的脚。如果扔的特别用力，也能产生足够的重量。
0x010000040000C4C9	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	You	Assess the size of the impact.	评估冲击的尺寸。
0x010000040000C4CF	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Visual Calculus	Like the green shoe that's on the hat rack in the corner, which -- coincidentally -- is missing its friend.	比如角落里衣帽架上的那只绿鞋，巧合的是——它正在想念自己的朋友。
0x010000040000C4DF	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Visual Calculus	Something you've done before.	你之前做过的事。
0x010000040000C4E5	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	You	Did I break it with my own hands? (Look at them.)	我用手把它砸碎的吗？（看着自己的双手。）
0x010000040000C50E	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Broken Window	The window stands broken in its frame. Cold wind blows in.	破碎的窗户仍然站立在窗框里。冷风从破洞中吹了进来。
0x010000040000C51E	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	You	Look out.	看向外面。
0x010000040000C52A	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	You	[Leave.]	[离开。]
0x010000040000C54F	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	You	Assess the damage.	评估受损情况。
0x010000040000C54F	tooltip1	WHIRLING F2 / BROKEN WINDOW VISCAL	You	Has been here a while.	已经在这里有一会儿了。
0x010000040000C54F	tooltip2	WHIRLING F2 / BROKEN WINDOW VISCAL	You	The lights are on!	灯打开了！
0x010000040000C55E	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Visual Calculus	What do you mean *assess the damage*? How would you do that? What are you even trying to do?	你说*评估受损情况*是什么意思？你打算怎么做？话说回来，你到底打算做什么？
0x010000040000C57B	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	You	I don't need it. I don't need *anyone*.	我不需要它。我不要*任何人*。
0x010000040000C581	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	You	I should go and get that shoe.	我应该去把鞋拿回来。
0x010000040000C589	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Broken Window	The window agrees. Its cracked smile is cold and sparkly.	窗户同意了。它破碎的微笑冰冷而耀眼。
0x010000040000C591	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Broken Window	A cool wind gushes in. Your toes curl up from the cold.	一阵冷风涌了进来。你的脚趾因为寒冷而蜷缩起来。
0x010000580001B81C	Alternate1	WHIRLING F2 / BROKEN WINDOW VISCAL	Broken Window	You see some lights shimmering outside, but it's difficult to make out the outlines of the buildings below -- dark phantoms with many tiny eyes chaotically arranged and not looking at you.	你看见外面有灯光在闪烁，但是很难辨认出下面建筑的轮廓——长着无数只小眼的黑色幻影杂乱地排列着，并没有看着你的方向。
0x010000580001B81C	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Broken Window	The morning light hurts your eyes. It's hazy, but you see the ocean and some war-torn buildings...	清晨的阳光刺伤了你的眼睛。朦胧中，你看见一片大海和饱受战火摧残的建筑……
0x010000580001B82D	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Visual Calculus	The shoe you found out on the balcony fits the hole almost as well as your foot. It would have also been heavy enough, if thrown with force.	你在阳台上找到的那只绿鞋符合破洞的大小——还有你的脚。如果扔的特别用力，也能产生足够的重量。
0x010000580001B834	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Visual Calculus	Congratulations, you smashed the window with your own shoe.	恭喜，你用自己的鞋子砸碎了窗户。
0x010000580001B83B	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Logic	This person also *forced* the drinks on you.	这个人也在*强迫*你喝酒。
0x010000580001B841	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Visual Calculus	You mean someone else took your shoe off and smashed the window with it?	你的意思是别人拿了你的鞋，然后用它砸碎了窗户？
0x010000580001B847	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	You	Maybe it wasn't me?	也许不是我？
0x010000580001B857	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	You	I'm sure I had a good reason for it. Maybe I was trying to hit someone?	我肯定自己这么做是有充足理由的。也许我是想打中某个人？
0x010000580001B85E	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	You	What a stupid thing to do.	真是件愚蠢的事情。
0x010000580001B864	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Visual Calculus	And maybe, just maybe, you succeeded. We'll never know.	也许，只是也许，你成功了。我们永远也不会知道。
0x010000580001B86B	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Inland Empire	Or maybe you were trying to smash your own reflection in the windowpane?	或者你是想用它砸碎窗户上自己的倒影？
0x010000580001B874	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Visual Calculus	Pretty much. But, hey, at least you found your shoe.	差不多吧。不过，至少你找到自己的鞋了。
0x010000580001B87B	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Pain Threshold	Not that it will keep you warm at night. Brrr.	并不是说这样就能让你拥有一个温暖的夜。呵。
0x010000580001B883	Alternate1	WHIRLING F2 / BROKEN WINDOW VISCAL	Visual Calculus	Congratulations, you smashed the window with your own shoe. That's why you only have one. If you're lucky, you might still find the other on the balcony outside. The door to it should be outside your room.	恭喜，你用自己的鞋砸碎了窗户。所以现在只剩下一只鞋。如果走运的话，你还能在外面的阳台上找到另外一只。那扇门应该在你的房间外面。
0x010000580001B883	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Visual Calculus	Congratulations, you smashed the window with your own shoe. Now you only have one. If you're lucky, you can still find the other on the balcony outside. The door to it should be outside your room.	恭喜，你用自己的鞋砸碎了窗户。现在只剩下一只鞋了。如果走运的话，你还能在外面的阳台上找到另外一只。那扇门应该在你的房间外面。
0x0100008900000A8E	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Visual Calculus	The shoe you found out on the balcony fits the hole almost as well as your foot. It's similar to the green shoe that's on the hat rack in the corner, which -- coincidentally -- is missing its friend.	你在阳台上找到的那只绿鞋符合破洞的大小——还有你的脚。它跟角落里衣帽架上挂着的那只很相似，巧合的是——挂着的那只正在想念它的伙伴。
0x0100008900000A94	Dialogue Text	WHIRLING F2 / BROKEN WINDOW VISCAL	Visual Calculus	Congratulations, you smashed the window with your own shoe.	恭喜，你用自己的鞋砸碎了窗户。
0x01000006000169A0	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	You	"What style was that?"	“那是什么风格？”
0x01000006000169A6	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Cuno	"Final-style," he repeats. "You fucked everything up. Now Cuno's all you got. Terminal Cuno."	“终结风格，”他重复到。“你把一切都搞砸了。现在你只有坤诺了。终结者坤诺。”
0x01000006000169B4	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Esprit de Corps	Nix Gottlieb, station medic, throws a bag containing a small bullet into the medical waste disposer. Then he pops some caramel candy into his mouth and says: "Next." There's a line behind his door...	尼克斯·戈特利布，警局的医师，把一个装着小子弹的袋子扔进了医疗废物处置机。接着，他往嘴里塞了些焦糖糖果，说道：“下一个。”他的门后有一排队伍……
0x01000006000169BD	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Cuno	"What?" He studies your expression. "You don't believe the Cuno? You don't believe the Cuno knows this shit? Fuck you, Cuno keeps tabs. Bitch is outta town."	“什么？”他研究着你的表情。“你不相信坤诺？你不知道坤诺知道这些破事？去死吧，坤诺一直在监视。婊子已经出城了。”
0x010000060001EA67	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Volition	Thank god, okay, he's alive.	谢天谢地，好吧，他还活着。
0x010000060001EA6F	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Logic	There were only ten people present at the fight. Ten times more than that is very unlikely.	交火现场只有十个人。十倍以上是不太可能的。
0x010000060001EA77	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Logic	If he did triage and left, you must be relatively stable.	如果他确实做了验伤然后离开了，你肯定会相对稳定一些。
0x010000060001EA83	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Electrochemistry	We're detecting *drouamine* in your bloodstream. It's a potent morphine-based painkiller. The good doctor must have given you some... It's gonna suck when it wears off.	我们在你的血液里检测到*多巴宁*。这是一种以吗啡为基础的强效止痛药。好医生肯定给你用了一些……它消散之后肯定会很痛苦。
0x010000060001EA91	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Pain Threshold	Ouch, ouch... The kid turns double for a second. Damn, that hurts. Breathe...	哎哟，好痛……有那么一秒，男孩变成了两个人。该死，好痛。呼吸……
0x010000060001EA99	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Pain Threshold	Yeah, that kid's taken a beating -- or ten -- from his dad. He has regard for a man who can walk after taking some damage.	是啊，男孩被打过一次——或者是十次——他爸打的。他很尊重受了伤还能走的人。
0x010000060001EAA1	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	You	"You mean Garte?"	“你是说加尔特？”
0x010000060001EAA8	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Cuno	"Yeah, fuckin' babybeard. Cleaned all your shit up. He's like your fuckin' mom now or something."	“是啊，那个该死的小胡子。把烂摊子全清理干净了。他妈的，现在他都快变成你的老母亲什么的了。”
0x010000060001EAB0	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Cuno	He looks you in the eye and repeats: "Two days is *nothing* to the Cuno."	他看着你的眼睛，重复到：“对于坤诺来说，两天根本*不算什么*。”
0x010000060001EAB8	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	You	"Titus is dead...?"	“提图斯死了……？”
0x010000060001EABF	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Cuno	"Yeah, fuckin' dead. Died in the hospital, I hear. Union's all weepy and shit..." He gives you a nod of acknowledgement: "It's probably your fault."	“是啊，他妈的死了。我听说是死在了医院里。工会的人全都哭的眼泪汪汪什么的……”他点头表示确认：“这可能是你的错。”
0x010000060001EAC6	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Hand/Eye Coordination	It probably is... fucking butterfingers.	可能是的……你这个该死的笨手笨脚的家伙。
0x010000060001EACD	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Volition	It's the *fault* of those who *killed* him. Not you.	这是*杀了*他的人的*错*。不是你的。
0x010000060001EADB	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	You	"She escaped?"	“她逃跑了？”
0x010000060001EAE3	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Volition	Who would have thought? Perhaps you should have *arrested* her?	谁能想到呢？也许你应该*逮捕*她？
0x010000060001EAEB	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	You	"Do you know if Klaasje -- the blonde next door -- is really gone?"	“你知不知道卡拉洁——隔壁那个金发女郎——她真走了吗？”
0x010000060001EAF1	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Cuno	"Yeah, she's way gone pig. Cuno's been here for two days and babybeard and you are the only fucks in the building."	”是啊，她走得远远的了，猪头。坤诺在这里待了两天，这个地方只有你和小胡子两个人。”
0x010000060001EAFF	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Volition	Of course she's *really* gone, what did you think.	她当然*真的*走了，你想什么呢。
0x010000060001EB10	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Cuno	"Was nothin'." He tries to shake off the image. "Cuno's gonna go into a bag too. We all are."	“这没什么。”他试着摆脱那个画面。“坤诺也会被装进袋子里。我们都会的。”
0x010000060001EB18	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Half Light	That bag's on *you*. You could have done something, but you just stood there. Fuck...	那个袋子应该算在*你*头上。你本来可以做点什么的，但你却只是站在那里。该死……
0x010000060001EB21	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Reaction Speed	He's really been keeping tabs -- on you, the Hardies, even the company rep.	他真的在监视——监视你，哈迪兄弟，甚至是公司代表。
0x010000060001EB2A	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Esprit de Corps	Let's do this tango, pig, he thinks. Detective Pig and detective Cunn on the case. We bouncin'.	我们行动吧，猪头，他想到。猪头警探和坤诺警探准备调查案件。我们开始吧。
0x010000060001EB3A	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Composure	Cunn and Pig? And you're picking him up on your cop-frequency too. This is... bad.	坤诺和猪头？而且你还在警察频道提过他。这……不太妙啊。
0x010000060001EB42	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	You	"Yeah, it probably is."	“是啊，有可能。”
0x010000060001EB48	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	You	"The fuck Cuno?"	“坤诺，你他妈怎么回事？”
0x010000060001EB4E	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Cuno	"Walls are full of holes in here, pig. Even Cuno knows that."	“这里的墙上全是洞，猪头。就连坤诺都知道这个。”
0x010000060001EB56	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Cuno	"You want Cuno to be your yes-man, or you want me to tell it like it is? Walls are full of holes here, pig. Even Cuno knows that."	“你想让坤诺当个对你唯唯诺诺的人，还是你想让我实话实说？这里的墙上全是洞，猪头。就连坤诺都知道这个。”
0x010000060001EB5F	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Logic	There is no telling *when* it was made. He had a point there.	谁也不知道这是什么*时候*造成的。他说的有道理。
0x010000060001EB68	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Suggestion	He's genuinely impressed, but that's mostly to do with how scientific that percentage sounded.	他真的被打动了，不过主要取决于这个百分比听起来有多科学。
0x010000060001EB7C	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Shivers	A gust of wind blows in from the bay, the duraluminium box around you vibrates imperceptibly... a familiar cold, a red thread on the roof upstairs. Taut. Plucked like a string by the gust.	一阵风从海湾吹来，你周围的杜拉铝盒子微微震动着……一种熟悉的寒冷，屋顶上的一根红线。逐渐拉紧。就像一根被狂风拨动的弦。
0x010000060001EB87	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Pain Threshold	Also, it's just close enough to endure the walk.	而且距离挺近的，走几步应该能忍得了。
0x010000060001EB97	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Logic	You did mention doing more ballistics...	你确实听过多做些弹道测试……
0x010000060001EBA2	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Visual Calculus	Ballistics. In Klaasje's room. Do it *properly*.	弹道学。在卡拉洁的房间里。做得*恰当*一点。
0x010000060001EBB8	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Cuno	"You askin' Cuno to come along to your shit-show and you don't even know what to do? Fuckin' check your pig journal or something. C'mon..."	“=你让坤诺加入你的狂欢，结果你居然不知道该怎么做？他妈的，看看你的日志或者什么的啊。真是服了……”
0x01000007000083AF	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Cuno	"Nix Fucklieb, I think he was called," he says trying to remember the situation. "Said he was a doctor. Then fucked off and told me to phone him if you shit yourself."	“我想他好像叫尼克斯·什么列布，”他尝试回忆当时的情景。“说自己是个医生。然后他妈的就走了，还说如果你大便失禁的话就给他打电话。”
0x01000007000083C3	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Cuno	"Two days," he says indifferently. "Cuno's been out longer, sleepin' off the speed train. Two days is nothing."	“两天，”他冷漠地开了口。“坤诺没嗑思必得的时间都比这个长。两天算不上什么。”
0x01000007000083C9	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	You	"How long was I out?"	“我昏迷多久了？”
0x01000007000083D8	Alternate1	WHIRLING F2 / CUNO WAKEUP	You	"You said half the town is dead?"	“你说城里一半的人都死了？”
0x01000007000083D8	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	You	"You said thousands are dead?"	“你说几千人死了？”
0x01000007000083E3	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Cuno	"Yeah, it was a fucking massacre," Cuno says with a wide grin. "You and Cuno are the only ones left here."	“是啊，他妈的就是一场大屠杀，”坤诺大大地裂开嘴笑了。“你和坤诺是唯一剩下来的人。”
0x01000007000083EA	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Volition	Relax, the kid is just messing with you. You didn't actually get *thousands* of people killed.	放松，这小孩只是在戏弄你。你不是真的害死了*上千人*。
0x01000007000083F8	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	You	"What happened to the others?"	“那其他人呢？”
0x0100000700008401	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	You	"What do you think I should do now, Cuno?"	“你觉得我现在应该怎么办，坤诺？”
0x010000070000841B	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Cuno	"Titus died," he says indifferently. "Some of his goons too. The whole fucking harbour is in lockdown right now. Even Cuno can't get in."	“提图斯死了，”他冷漠地说道。“他有些手下也死了。现在整个港口都他妈封禁了。连坤诺都进不去。”
0x0100000700008422	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Cuno	"Some of those Union goons got fucked," he says pointing at the door. "Now the whole harbour is in lockdown. Even Cuno can't get in there."	“有些工会的傻瓜死了，”他指着门说道。“现在整个港口都他妈封禁了。连坤诺都进不去。”
0x0100000700008429	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Logic	Evrart probably used this armed altercation as an excuse to completely barricade himself in the harbour and cut off all communications with the outside world.	艾弗拉特可能会用这次武装争辩作为把自己完全关在港口的借口，切断一起与外界的联系。
0x0100000700008443	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	You	"Do you know if Klaasje -- the blonde next door -- is alright?"	“你知不知道卡拉洁——隔壁那个金发女郎——她还好吗？”
0x010000070000844C	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	You	"Do you know if Joyce -- the company lady with the boat -- is alright?"	“你知不知道，乔伊斯——就是船上那个公司的女代表——她还好吗？”
0x0100000700008453	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	You	"Is Titus alright?"	“提图斯还好吗？”
0x010000070000845A	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	You	"Did Elizabeth -- the gardener -- survive?"	“伊丽莎白——那个园丁——还活着吗？”
0x0100000700008463	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Cuno	"No." The kid suddenly looks very young and small. "She was dead when the Union doctor arrived. Cuno saw them put her in a bag."	“没有。”孩子突然显得年轻又弱小。“工会医生赶到的时候，她已经死了。坤诺看见他们把她装进了一个袋子里。”
0x010000070000846F	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	You	"Thanks for telling me, Cuno." (Conclude.)	“谢谢你告诉我实情，坤诺。”（总结。）
0x0100000700008476	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Cuno	"No problem. Cuno shares the info."	“没问题。坤诺愿意分享信息的。”
0x0100000700008484	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Cuno	"She's gone, pig. Cuno saw her take off before you started all that violent shit. Had a suitcase and shit."	“她走了，猪头。在你开始那场该死的骚动之前，坤诺看见她离开了。拿着个行李箱还有其他什么鬼东西。”
0x010000070000848C	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Drama	He's telling the truth.	他说的是实话。
0x0100000700008494	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Logic	Doesn't sound like she's planning to come back.	听起来她并没有打算回来。
0x01000007000084A0	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Empathy	Tough he may be, but this image left a mark.	虽然他很坚强，但是那副光景还是打下了一个深深的烙印。
0x01000007000084A8	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	You	"The whole harbour is in lockdown?"	“整个港口都封闭了？”
0x01000007000084AF	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Cuno	"Yeah, that's what Cuno said. No one goes in or out. Shit's paranoid now."	“是啊，坤诺不是说过了吗。任何人都不许进出。现在就像偏执狂一样。”
0x01000007000084C2	Dialogue Text	WHIRLING F2 / CUNO WAKEUP	Cuno	"Rich bitch? Yeah, probably. Boat's gone. Cuno'd be fucking *fine* too if Cuno had a boat..."	“那个有钱的婊子？是啊，也许吧。船不在了。如果坤诺有船的话，肯定也*他妈*会很好的……”
