ArticyId	TermType	ConvTitle	Actor	En	Zh
0x0100005A0000D8AE	Dialogue Text	VILLAGE / ABIGAIL	Don't Call Abigail	"Abigail?" His voice perks up, then trails into a string of random babbling. "Abigail, where are you?"	“阿比盖尔？”他的声音兴奋了起来，然后变成一连串胡乱的呓语。“阿比盖尔，你在哪？”
0x0100005A0000D8B3	Dialogue Text	VILLAGE / ABIGAIL	Don't Call Abigail	He glares at you. "Don't ya fuckin' call her, hear me." His voice trembles with every word, becoming ever weaker. "Abigail," he whimpers in the end.	他怒视着你。“别他妈打给她，听到我的话了吗。”他说出的每一个词都在颤抖，变得越发虚弱了。“阿比盖尔，”最后话语变成了啜泣。
0x0100005A0000D8B8	Dialogue Text	VILLAGE / ABIGAIL	Don't Call Abigail	The man hiccups, then mumbles something unintelligible.	男人打了个嗝，接着开始不知所云的喃喃自语。
0x0100005A0000D8BD	Dialogue Text	VILLAGE / ABIGAIL	Don't Call Abigail	His eyes move around erratically, the look in them hazy and unfocused. "Don't call Abigail," he says.	他的眼睛游移不定，眼神朦胧而涣散。“别打给阿比盖斯，”他说道。
0x0100005A0000D8C2	Dialogue Text	VILLAGE / ABIGAIL	Don't Call Abigail	He snorts and beckons you to lean in closer.	他哼了一声，召唤你靠的更近一些。
0x0100005A0000E506	Dialogue Text	VILLAGE / ABIGAIL	Don't Call Abigail	"Don't ya call her, ya hear. Don't call Abigail..."	“别打给她，你听见没。别打给阿比盖尔……”
0x0100005A0000E516	Dialogue Text	VILLAGE / ABIGAIL	Don't Call Abigail	"Don'... don'..." the man stammers, "don't call..." Slowly, his head nods off to the side and he passes out, tongue dangling from his mouth.	“不……别……”男人结巴了，“别打给……”慢慢地，他的脑袋歪向一边，晕了过去，舌头还悬在嘴里。
0x0100005A0000E522	Dialogue Text	VILLAGE / ABIGAIL	Kim Kitsuragi	"There was little chance he'd be a reliable witness, anyway."	“不管怎么说，他基本上不可能成为一个可靠的证人。”
0x0100005A0000E52C	Dialogue Text	VILLAGE / ABIGAIL	You	Lean in.	靠近些。
0x0100005A0000E531	Dialogue Text	VILLAGE / ABIGAIL	You	Don't lean in.	不要靠近。
0x0100005A0000E53A	Dialogue Text	VILLAGE / ABIGAIL	Don't Call Abigail	He waves his hand, as if shooing you away, all the while murmuring something indecipherable.	他摆摆手，似乎要把你赶走，嘴里还嘟囔着某些难以理解的话。
0x0100005A0000E546	Dialogue Text	VILLAGE / ABIGAIL	Don't Call Abigail	His breath smells harsh like a toxic swamp as he whispers to you: "Don't call Abigail. Don't call Abigail!" He then waves his hand, as if shooing you away.	他对着你耳语，浓烈的口气闻起来就像有毒的沼泽：“别打给阿比盖尔。别打给阿比盖尔！”接着他摆摆手，似乎要把你赶走。
0x0100005A0000E55E	Dialogue Text	VILLAGE / ABIGAIL	Endurance	He does not sound well at all.	他听起来一点也不好。
0x0100005A0000E57F	Dialogue Text	VILLAGE / ABIGAIL	Don't Call Abigail	"Don't call Abigail." The drunk man looks at you with his sad, swollen eyes.	“别打给阿比盖尔。”醉汉看着你，眼睛悲伤又肿胀。
0x0100005A0000E587	Dialogue Text	VILLAGE / ABIGAIL	Don't Call Abigail	"Don't call... don't call her..." The drunk man speaks in his sleep. Drool dribbles from the left side of his mouth and down his jacket lapel.	“别打……别打给她……”醉汉在睡梦中呓语。口水从左边的嘴角滴落下来，流到了夹克的翻领上。
0x0100005A0000E58F	Dialogue Text	VILLAGE / ABIGAIL	Don't Call Abigail	There's no waking him from his stupor. His mind is elsewhere.	唤醒恍惚的他是不可能的。他的思绪已经不在这里了。
0x0100005A0000E597	Dialogue Text	VILLAGE / ABIGAIL	You	"Hey, wake up!"	“喂，醒醒！”
0x0100005A0000E59C	Dialogue Text	VILLAGE / ABIGAIL	You	Let him sleep it off. [Leave.]	让他睡去吧。[离开。]
0x010000060000E4C2	Dialogue Text	VILLAGE / BOAT	Endurance	He's too banged up himself -- to talk torque with you.	他伤的太严重——没办法跟你讨论扭矩。
0x010000060000E4CA	Dialogue Text	VILLAGE / BOAT	Inland Empire	Yeah. *Sad* rock and roll. Tune it to Sad FM.	是啊。*悲伤*的摇滚乐。调到悲伤FM电台。
0x010000060000E4D0	Dialogue Text	VILLAGE / BOAT	Inland Empire	Very cool. Now tune it to Sad FM. You know you want to.	太酷了。现在调到悲伤FM电台。你知道你想的。
0x010000060000E4D8	Dialogue Text	VILLAGE / BOAT	Kim Kitsuragi	"Fine." He gives you resigned shrug. "Let's *blast* Sad FM then."	“好吧。”他顺从地耸耸肩。“那就*来点*猛的，悲伤FM。”
0x010000060000E4E1	Dialogue Text	VILLAGE / BOAT	Encyclopedia	Sad FM is a radio station specializing in sad, slow rock songs. You seem to know its frequency by heart.	悲伤FM是一个无线电台，专门播放悲伤的慢摇滚歌曲。你似乎已经把那个频率记在心里了。
0x0100000700008B52	Dialogue Text	VILLAGE / BOAT	Cuno	"I mapped the place out and uh... it looks like both of us aren't gonna make it. This is death island. The hell maw." He wipes snot from his nose.	“我在地图上把那个地方标出来了，还有……看来我们俩都撑不过去的。这是死亡岛。地狱的咽喉。”他擦掉了鼻子里的鼻涕。
0x0100000700008B58	Dialogue Text	VILLAGE / BOAT	You	"Hell island? Finally."	“地狱岛？终于找到你了。”
0x0100000700008B60	Dialogue Text	VILLAGE / BOAT	Cuno	"I don't know." He throws his hands in the air.	“我不知道。”他举起双手。
0x0100000700008B6D	Dialogue Text	VILLAGE / BOAT	You	"What the hell are you talking about?	“你到底在说什么鬼啊？”
0x0100000700008B73	Dialogue Text	VILLAGE / BOAT	Cuno	"Yes... finally." He says with some reservations.	“是的……终于到了。”他有些保留地说道。
0x0100000700008B79	Dialogue Text	VILLAGE / BOAT	You	"This isn't death island. Is it?"	“这不是死亡岛，对吧？”
0x0100000700008B81	Dialogue Text	VILLAGE / BOAT	Cuno	"Maybe Cuno's just pessimistic because of the massive speed hangover. I did scout the place out. I can fill you in."	“也许坤诺嗑了很多思必得还没清醒，所以有点悲观吧。不过我确实侦察过那个地方。我可以跟你说说。”
0x0100000700008B96	Dialogue Text	VILLAGE / BOAT	Cuno	"Good. You made it." Cuno stands with his arms akimbo, looking at the shadow of the ruined flak tower looming overhead.	“很好。你做到了。”坤诺站在那里，双手叉腰，看着头顶那尊废弃高射炮投下的阴影。
0x0100000700008BA0	Dialogue Text	VILLAGE / BOAT	Cuno	The kid turns away from you, cautiously looking to his left and right. He's on the edge.	男孩转过身去，小心地左右张望着。他有些紧张。
0x0100000700008BA8	Dialogue Text	VILLAGE / BOAT	Logic	He hasn't been here before either.	他之前也没来过这里。
0x01000016000030E8	Dialogue Text	VILLAGE / BOAT	Logic	Remember what the Net Picker said: It's a small tank. You won't be going back and forth on this.	要记得拾网人说的话：油箱很小。乘着它往返是不可能的。
0x0100001600003105	Dialogue Text	VILLAGE / BOAT	Savoir Faire	Have you made all the necessary preparations? Closed all your accounts?	你已经做好所有必要的准备了吗？所有报告都结束了吗？
0x01000021000032C2	Dialogue Text	VILLAGE / BOAT	Esprit de Corps	Nothing to do here without the lieutenant... You must return here with him.	警督不在的话，这里没什么能做的——你必须跟他一起回到这里来。
0x0100002F00012604	Dialogue Text	VILLAGE / BOAT	ROO A72 Motor Skiff	The time has come.	时间到了。
0x0100002F00013B12	Dialogue Text	VILLAGE / BOAT	ROO A72 Motor Skiff	The skiff bobs in the calm waters. It has nothing more to do.	小艇在平静的水面上摆动。没什么别的事可以做了。
0x010000450001BFF0	Dialogue Text	VILLAGE / BOAT	ROO A72 Motor Skiff	A skiff with a small steering engine in the back floats on the calm mirror of the sea. Its two seats are empty.	一艘尾部装有小舵机引擎的小艇正漂浮在平滑如镜的海面上。里面有两个空座位。
0x010000450001BFF7	Dialogue Text	VILLAGE / BOAT	Encyclopedia	SRV-made, this machine represents humanitarian aid from a workers' state on the Samaran isola. The *ROO* logo on the engine gives it away -- that and the white five-pointed star.	SRV制造，这台机器代表了萨马拉洲一个工人国家的人道主义援助。引擎上的*ROO*标志暴露了它的身份——除此之外，还有那颗白色的五角星。
0x010000450001C01B	Dialogue Text	VILLAGE / BOAT	You	"This banged up old thing... it's a ROO A72."	“这个破旧的老东西……是ROOA72。”
0x010000450001C027	Dialogue Text	VILLAGE / BOAT	You	"You take the engine, Kim. I'll hold the boombox."	“你负责引擎，金。我拿手提音响。”
0x010000450001C02D	Dialogue Text	VILLAGE / BOAT	You	(I'm not ready yet.) [Leave.]	（我还没准备好。）[离开。]
0x010000450001C03A	Dialogue Text	VILLAGE / BOAT	Kim Kitsuragi	"It'll float."	“它能浮起来的。”
0x010000450001C063	Dialogue Text	VILLAGE / BOAT	Perception (Sight)	The boat's belly is a shiny yellow colour, industrial paint over fresh tar. You see it reflect off the water, along with the factory number: A72.	船身是亮黄色的，新刷的柏油上面涂了一层工业油漆。你看着它倒映在水面上，还有出厂编号：A72。
0x010000450001C06D	Dialogue Text	VILLAGE / BOAT	Kim Kitsuragi	"What?"	“什么？”
0x010000450001C074	Dialogue Text	VILLAGE / BOAT	You	"What 'what'? How else do we blast *Sad FM* on our way to the island?"	“什么‘什么’？不然我们怎么能在上岛的路上播*悲伤FM*呢？”
0x010000450001C07A	Dialogue Text	VILLAGE / BOAT	You	"You heard me. Don't make me repeat myself."	“你已经听见了。别让我再重复一遍。”
0x010000450001C082	Dialogue Text	VILLAGE / BOAT	You	Say nothing.	什么也不说。
0x010000450001C08F	Dialogue Text	VILLAGE / BOAT	Kim Kitsuragi	"Fine. Why not?" He shrugs.	“好吧。为什么不呢。”他耸耸肩。
0x010000450001C0AE	Dialogue Text	VILLAGE / BOAT	You	First -- tie your porta-reel boombox to the breasthook to keep you company.	首先——把你的手提音响绑在船首肘板上陪伴你。
0x010000450001C0B5	Dialogue Text	VILLAGE / BOAT	ROO A72 Motor Skiff	There. This is now a *Rock and roll* skiff.	好了。现在它是一艘*摇滚*小艇了。
0x010000450001C0BC	Dialogue Text	VILLAGE / BOAT	You	Cool.	酷啊。
0x010000450001C0C2	Dialogue Text	VILLAGE / BOAT	You	What did I just do? Why did I do that?	我刚刚做了什么？我为什么要这么做？
0x010000450001C0D1	Dialogue Text	VILLAGE / BOAT	ROO A72 Motor Skiff	It'll keep you company on this lonely voyage.	这样它就能陪伴你度过这段孤独的旅程。
0x010000450001C0D8	Dialogue Text	VILLAGE / BOAT	ROO A72 Motor Skiff	Why? Because *Rock and Roll*.	为什么？因为*摇滚*啊。
0x010000450001C10F	Alternate1	VILLAGE / BOAT	ROO A72 Motor Skiff	The boat comes to a slow stop. The lieutenant turns the engine off -- then there's silence.	船慢慢停了下来。警督关掉引擎——接着，周围一片寂静。
0x010000450001C10F	Dialogue Text	VILLAGE / BOAT	ROO A72 Motor Skiff	The boat comes to a slow stop. You turn the engine off -- then there's silence.	船慢慢停了下来。你关掉引擎——接着，周围一片寂静。
0x010000450001C132	Dialogue Text	VILLAGE / BOAT	You	Get in and ride to the island.	上船吧，朝小岛进发。
0x010000450001C147	Dialogue Text	VILLAGE / BOAT	Kim Kitsuragi	"Let's go." He whispers.	“我们走吧。”他低语到。
0x010000450001C14F	Dialogue Text	VILLAGE / BOAT	You	[Climb out.]	[爬出船来。]
0x010000450001C166	Dialogue Text	VILLAGE / BOAT	Inland Empire	Once you get in, that's it -- one pull of the starter handle and you're off into the bay. A strange trepidation comes over you: are you sure you want to go *now*?	一旦爬进去，没错——拉一下启动杆，就可以驶入海湾。一种奇怪的恐惧朝你袭来：你确定想*现在*过去吗？
0x010000450001C48D	Dialogue Text	VILLAGE / BOAT	Perception (Hearing)	In the silence -- a sputter of wings. A flock of quails takes off in the distance...	在一片沉默之中——传来一阵翅膀的扑扇声。远方，一群鹌鹑起飞了……
0x010000450001C52B	Dialogue Text	VILLAGE / BOAT	Shivers	There is very little wind here today. The ghost is standing still. You look at your arms, then the cliffs above you...	今天这里的风很小。那个幽灵一动不动。你看着自己的胳膊，然后是头上的悬崖……
0x0100008900001AA4	Dialogue Text	VILLAGE / BOAT	ROO A72 Motor Skiff	The skiff floats on the calm mirror of the sea -- its two seats are empty.	小艇漂浮在平滑如镜的海面上——里面的两个座位是空的。
0x0100008900001ABE	Dialogue Text	VILLAGE / BOAT	You	[Climb out.]	[爬出船来。]
0x0100008900001ACA	Dialogue Text	VILLAGE / BOAT	You	[Climb out.]	[爬出船来。]
0x0100000700019A1F	Dialogue Text	VILLAGE / IDIOT barks	Idiot Doom Spiral	"Gotta ride this one out."	“我得挺过去。”
0x0100000700019A25	Dialogue Text	VILLAGE / IDIOT barks	Idiot Doom Spiral	"Not sensing a lot of concept in this."	“没在里面感觉到太多概念。”
0x0100000700019A2D	Dialogue Text	VILLAGE / IDIOT barks	Idiot Doom Spiral	"Where's my lighter?! Oh, holding it again."	“我的打火机去哪了？！哦，手里拿着呢。”
0x0100000700019A34	Dialogue Text	VILLAGE / IDIOT barks	Idiot Doom Spiral	"But are you *really* cornering the market is the question?"	“但问题是，你*真的*操纵市场了吗？”
0x0100000700019A3B	Dialogue Text	VILLAGE / IDIOT barks	Idiot Doom Spiral	"I should definitely start thinking about jogging again."	“我绝对应该考虑重新开始慢跑。”
0x0100000700019A42	Dialogue Text	VILLAGE / IDIOT barks	Idiot Doom Spiral	"Don't sit on it. Keep the hard stuff moving."	“别坐在那上面。让最难的东西动起来。”
0x0100000700019A49	Dialogue Text	VILLAGE / IDIOT barks	Idiot Doom Spiral	"It's a jungle out there... and in here."	“外面是危险的丛林……这里面也是。”
0x0100000700019A50	Dialogue Text	VILLAGE / IDIOT barks	Idiot Doom Spiral	"Pass it on, Rosie."	“传下去，罗西。”
0x0100000400015BB2	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	You	"Okay, here's your jacket. Fresh washed!"	“好吧，这就是你的夹克。刚刚洗过的！”
0x0100000400015BBA	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	You	"I don't have any on me right now." (Lie.)	“现在我身上没有。”（撒谎。）
0x0100000400015C9D	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	You	"You've done a great service to the community, to the RCM and to Revachol."	“你对社区、RCM还有瑞瓦肖做出了巨大的贡献。”
0x0100000400015CA3	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	You	"That's it then. The deed is done."	“那就这样吧。大功告成。”
0x0100000400015CB5	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	You	"Mailbox, plaza -- got it! Bye!" [Leave.]	“邮筒，广场——明白了！再见！”[离开。]
0x0100000400015CBB	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Kim Kitsuragi	"Thank you for your help." He turns to you. "Should we go and mail this? I think I saw a mailbox on the plaza."	“感谢你的服务。”他转向你。“我们把它寄出去吧？我好像看见广场上有邮筒。”
0x0100000400015CC1	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Idiot Doom Spiral	"Hey, guys -- I'm a hero!" He hands you the envelope, and waves his hand erratically at his companions.	“喂，伙计们——我是个英雄！”他把信封给你，然后朝着自己的同伴胡乱地挥了挥手。
0x0100000400015CC7	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	You	"I wanna ask these guys a couple of things first."	“我想先问这些家伙一些问题。”
0x0100000400015CCD	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Idiot Doom Spiral	"Glad to have been of assistance!" He gives you a thumbs up, and the envelope also. "After all this time, I feel like I've made a difference..."	“很高兴能帮到你！”他朝你竖起了大拇指，还有信封。“经过这么长时间以后，我觉得自己终于有所作为了……”
0x0100000400015CE0	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Rosemary	"Hell yes!" The red-nosed drunk brings his hand up to his head for a salute.	“是的！”红鼻子酒鬼把手举到头顶，行了一个礼。
0x0100000400015CE6	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Idiot Doom Spiral	"Anything else this merry band of adventurers can do for you, or do you need to go and mail that serious looking document of yours?" His face lightens up. "There's a mailbox on the plaza."	“这帮快活的冒险家还能为你做些什么吗，或者你需要把这份看起来很严肃的文件寄出去？”他的脸亮了起来。“我好像看见广场附近有个邮筒。”
0x0100000400015CEC	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Don't Call Abigail	The incapacitated drunk lays there snoring like an ancient rusting tractor.	不能正常活动的醉汉躺在那里，像一台生锈的老拖拉机一样打着鼾。
0x0100000400015CFB	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Don't Call Abigail	"Don't call Abigail!" The drunk in the pipe snorts and takes a swig from his bottle. The bottle is empty.	“不要打给阿比盖尔！”管道里的醉汉哼了一声，拿起瓶子喝了一口。瓶子已经空了。
0x0100000400015D01	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Idiot Doom Spiral	"Okay, what's on your mind?"	“好吧，你在想什么？”
0x0100000400015D07	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Hand/Eye Coordination	My favourite was the gun he lost.	我最喜欢的是他弄丢的枪。
0x0100000400015D1D	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Hand/Eye Coordination	My favourite is the gun.	我最喜欢枪。
0x0100000400015D2E	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Idiot Doom Spiral	"Don't know if I've mentioned it, but I used to be a businessman and *as* a businessman I am going to keep the pen for my trouble." He nods confidently.	“不知道我有没有提过，不过我曾经是一个非常成功的商人，而且，*作为*一个商人，我要留下这支笔来解决我遇到的麻烦。”他自信地点点头。
0x0100000400015D34	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	You	"Uh, can I have the pen back too?"	“呃，笔也可以还给我吗？”
0x0100000400015D3C	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Idiot Doom Spiral	"Don't know if I've mentioned it, but I used to be a businessman and *as* a businessman I am going to keep the pen for my trouble." He nods confidently.	“不知道我有没有提过，不过我曾经是一个非常成功的商人，而且，*作为*一个商人，我要留下这支笔来解决我遇到的麻烦。”他自信地点点头。
0x0100000400015D58	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Interfacing	Nooooo! That was my favourite thing, of all the things you have. This had better be worth losing the pen for.	不！！！所有那些东西里面，它可是我最喜欢的一个。这最好比损失一支笔要更值得。
0x0100000400015E5C	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Idiot Doom Spiral	"I don't think you're ready for that *grade* of reality yet. It'd be ill-advised for me to tell you. You gotta go do the *intro* yourself -- come back when you've been to the motor carriage, Tequila." He sips his beer.	他喝了一口啤酒。“我觉得你还没准备好接受那种*级别*的现实。如果告诉你的话，我就太不明智了。你必须先了解*简介*——等你去汽車那边看过之后再回来吧，龙舌兰。”
0x0100000400015E83	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	You	"Idiot Doom Spiral... I am ready now. I've seen it. Tell me the story of Tequila Sunset."	“白痴厄运漩涡……现在我已经准备好了。我见过了。跟我说说龙舌兰日落的故事吧。”
0x0100000400015E89	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	You	"So, uh -- can you tell me the Tequila Sunset story now?"	“所以——现在你能告诉我龙舌兰日落的故事了吗？”
0x0100000400015E94	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Idiot Doom Spiral	"Didn't I already say, I don't wanna be the one who breaks it to you? You have to get acquainted with *the event* first! It'd be irresponsible..." The man shakes his head. His gray eyes look into yours.	男人摇摇头。用灰色的眼睛凝视着你。“我不是说过了吗，我不想成为那个捅破它的人？你必须先熟悉一下那个*大事件*！不然就太不负责了……”
0x0100000600017DDD	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Visual Calculus	He points toward the waterline with his bottle.	他用酒瓶指向水线的方向。
0x0100000600017DE5	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Half Light	...and also scary to tell you.	……而且很害怕告诉你。
0x0100000600017DED	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Volition	You need to face up to it. Go to the sea, inspect the machine.	你必须面对。去大海那边，检查那台机器。
0x0100000600017DF5	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Don't Call Abigail	"Please... please don't call... don't call..." begs the man in the pipe.	“拜托……请不要打……不要打给……”管道里的男人祈求到。
0x0100000600017DFC	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Idiot Doom Spiral	"Okay, we're drinking. We're drinking alcohol -- that's what we're doing. I *tried* to save the world once, a long time ago, with enterprise, creativity and willpower, but that didn't work out."	“好吧，我们在喝东西。在喝酒——我们就在做那个。我*试过*拯救世界，很久以前，用事业心、创造力和意志力，不过并没有成功。”
0x0100000600017E04	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Idiot Doom Spiral	"So now it's a pirate's life for me."	“所以现在，我过着海盗般的生活。”
0x0100000600017E0C	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Idiot Doom Spiral	"Mhm. Let me take a sip to moisten up my cords..." He takes a big sip, then begins: "Tequila Sunset rolled into Martinaise last Friday. And by *Tequila Sunset* I mean *you* -- the man, the myth."	“嗯。让我先小酌一口润润嗓子……”他灌了一大口酒，然后开始说道：“龙舌兰日落上周五来到马丁内斯。我说的*龙舌兰日落*其实指的就是*你*——那个男人，那个神话。”
0x0100000600017E20	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Conceptualization	It is.	是的。
0x0100000600017E32	Dialogue Text	VILLAGE / IDIOT DOOM SPIRAL	Physical Instrument	Your hands cramp on the steering levers.	你放在操纵杆上的手在抽筋。
