ArticyId	TermType	ConvTitle	Actor	En	Zh
0x0100002B00086DEE	Dialogue Text	FRITTE / APOTHECARY	Frittte clerk	"Mkay, here. I hope Saint-Batiste makes you feel better or something."	“好吧，给你。希望圣巴蒂斯特能让你感觉好受一点。”
0x0100002B00086E2C	Dialogue Text	FRITTE / APOTHECARY	You	"I'll take some Hypnogamma."	“给我来点海普伽叮。”
0x0100005700022E25	Dialogue Text	FRITTE / APOTHECARY	Frittte clerk	"Uhm, just ask me if you need anything from Saint-Batiste. We don't stock prescription meds, but we do have nosaphed, drouamine, magnesium and hypnogamma."	“呃，如果你需要圣巴蒂斯特的产品，只要找我就可以了。我们不备处方药，但是我们有鼻通灵，多巴宁，镁还有海普伽叮。”
0x0100005700022F42	Dialogue Text	FRITTE / APOTHECARY	You	"What do those products do?"	“这些产品有什么功效？”
0x0100005700022F48	Dialogue Text	FRITTE / APOTHECARY	Frittte clerk	"Uhm... I don't know, let's see... Nosaphed is a nasal spray. Drouamine is a really good painkiller. Magnesium is a dietary supplement. Hypnogamma is..." She stops.	“呃……我不知道，我看看……鼻通灵是一种鼻用喷雾。多巴宁是一种很好的止痛剂。镁是膳食补充剂。海普伽叮是……”她停了下来。
0x0100005700022F5F	Dialogue Text	FRITTE / APOTHECARY	Frittte clerk	"I don't really know what Hypnogamma is. I guess it makes you feel less shit? It's recommended to use after lots of partying, studying, or exercising."	“我也不知道海普伽叮是什么。我猜它能让你感觉没那么糟糕？推荐说是在大量派对、学习或者锻炼之后使用。”
0x0100005700022F65	Dialogue Text	FRITTE / APOTHECARY	You	"Can I have Nosaphed?"	“能给我鼻通灵吗？”
0x0100006B0000AE4E	Dialogue Text	FRITTE / APOTHECARY	Frittte clerk	"M'kay." She hands you a small capsule. "Don't, like... over-do it or something."	“好的。”她递给你一个小胶囊。“别，比如说……太过火了或者之类的。”
0x0100008900000003	Dialogue Text	FRITTE / APOTHECARY	You	"Do you have any ammonia?"	“你这儿有氨吗？”
0x010000890000000A	Dialogue Text	FRITTE / APOTHECARY	Frittte clerk	"Yeah... there's like an ampoule somewhere." She waves her hand in the air absent-mindedly.	“有的……这里好像有安瓿。”她的手心不在焉的在空中挥舞。
0x0100008F0000307D	Dialogue Text	FRITTE / APOTHECARY	You	"Can you be a little more... specific?"	“你能不能再……详细点？”
0x0100008F00003083	Dialogue Text	FRITTE / APOTHECARY	You	"Thank you for explaining, miss."	“谢谢你的说明，小姐。”
0x0100008F0000308B	Dialogue Text	FRITTE / APOTHECARY	Frittte clerk	"Uhm..." She chews her bubblegum absent-mindedly. "No, sorry. I'm not, like, a doctor or anything."	“呃……”她心不在焉地嚼着口香糖。“不行，对不起。我不是，呃，医生什么之类的。”
0x0100008F00003126	Dialogue Text	FRITTE / APOTHECARY	Frittte clerk	Her nose is already back in her magazine. "Uh-huh."	她又埋头看向杂志。“嗯嗯。”
0x0100008F0000313F	Dialogue Text	FRITTE / APOTHECARY	You	"Who is Saint-Batiste?"	“圣巴蒂斯特是谁？”
0x0100008F00003146	Dialogue Text	FRITTE / APOTHECARY	Frittte clerk	"Saint-Batiste? You know..." She nods slowly at the cabinet. "The pharmaceuticals company?"	“圣巴蒂斯特？你知道的……”她朝着橱柜慢慢点点头。“制药公司？”
0x0100008F00003165	Dialogue Text	FRITTE / APOTHECARY	Frittte clerk	"Saint-Batiste Pharmaceuticals? The one that sells meds out of Saint-Batiste?" She points to the cabinet. "That one? There?"	“圣巴蒂斯特制药？就是那个从圣巴蒂斯城往外买药的公司吗？”她指着橱柜。“就是那个？就在那边？”
0x0100008F0000316B	Dialogue Text	FRITTE / APOTHECARY	Encyclopedia	She is right! Saint-Batiste the company derives its name from Saint-Batiste the city, itself so named... because that's what it is. A rare case where that really is the full etymological history -- as far as almost anyone knows, at least.	她说的没错。圣巴蒂斯特公司起源于圣巴蒂斯特城……也因此得名……因为它就是如此。一个罕见的案例，完整的词源学历史——几乎所有人……至少都应该知道这个。
0x0100000600019163	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Anything else I can do for you?"	“还有什么能帮你的吗？”
0x01000006000196C7	Dialogue Text	FRITTE / FRITTE CLERK	You	"Pity. It would've been so beautiful."	“可惜了。不然应该会很美的。”
0x01000006000196CE	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Yeah, I don't know..." She returns to her magazine.	“是啊，我不知道……”她又转头看向杂志。
0x010000060001F640	Dialogue Text	FRITTE / FRITTE CLERK	Composure	She blinks at you, confused as to why you'd ask such an obvious thing.	她朝你眨眨眼，很困惑你为什么会问这么明显的事。
0x010000060001F64F	Dialogue Text	FRITTE / FRITTE CLERK	Kim Kitsuragi	"Businesses often hire private security this side of the river. It's an unfortunate state of affairs, but not unheard of."	“河流这一边的企业经常会雇佣私人安保。这是一种很遗憾的情势，但也不是前所未闻。”
0x010000060001F662	Dialogue Text	FRITTE / FRITTE CLERK	Half Light	You better behave yourself in this Frittte. Or who knows what will happen.	你最好在弗利多里表现地规矩点。不然谁知道会发生什么呢。
0x0100000F00012E14	Dialogue Text	FRITTE / FRITTE CLERK	You	"What kind of discounts can a man with net worth get in here?"	“在这儿有净资产的人能打多少折？”
0x0100001F000000FF	Dialogue Text	FRITTE / FRITTE CLERK	You	"I need to exchange this novelty cheque for cash." (Give her the novelty cheque and gain 25 reál.)	“我要用这张兑奖支票换点现金。”（把支票交给她，换回25雷亚尔。）
0x0100001F00000105	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Uh, wow, I didn't know you worked for the Union, sir." She rolls up the giant novelty cheque -- looks like she's seen it before -- and slips it under the counter.	“呃，哇哦，我不知道你是为工会工作的，先生。”她卷起支票——看起来她以前见过这个——然后把它塞到了柜台下面。
0x0100001F00000114	Dialogue Text	FRITTE / FRITTE CLERK	Reaction Speed	That was easy! Worryingly so...	这么简单吗！白担心了那么久……
0x0100001F00000123	Dialogue Text	FRITTE / FRITTE CLERK	Electrochemistry	Blow the whole thing on speed and gin, right now. Speed -- AND GIN. Great combo. Ask some local dealers maybe...	现在就用思必得和金酒把整件事搞砸吧。思必得——还有金酒。很好的组合。也许可以问问本地的贩子……
0x0100001F0000012B	Dialogue Text	FRITTE / FRITTE CLERK	Rhetoric	No, you don't work for the Union, the Union works for you -- by supplying you with *cash*.	不，你不为工会工作，是工会为你工作——专门为你提供*现金*。
0x0100002B00029DC1	Dialogue Text	FRITTE / FRITTE CLERK	You	"Why is it written with three T-s?"	“为什么名字里有三个字母T？”
0x0100002B00029DD3	Dialogue Text	FRITTE / FRITTE CLERK	You	[Leave.]	[离开。]
0x0100002B0002AEC8	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Welcome to Frittte! Feel free to look around or something, everything is out on the shelves." She returns to her magazine.	“欢迎来到弗利多！请随意看，东西都在架子上。”她又转回到杂志上。
0x0100002B0002AED0	Dialogue Text	FRITTE / FRITTE CLERK	You	"What magazine are you reading?"	“你在看什么杂志？”
0x0100002B0002AED7	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"You mean this?" She looks at the cover boasting a colourful photo of two girls kissing.	“你说这个吗？”她看着封面，上面是两个女孩拥吻的彩色照片。
0x0100002B0002AEF1	Dialogue Text	FRITTE / FRITTE CLERK	Composure	Looks like it also has something called 'Police De La Mode' featured on page 34. This speaks to you.	看来第34页上还有种叫时尚警察的东西。这不就是在说你吗。
0x0100002B0002AF05	Dialogue Text	FRITTE / FRITTE CLERK	You	"Forget about all that -- what this is *fashion police* feature?" (Point at the cover.)	“别管那些了——这个*时尚警察*是什么？”（指向封面。）
0x0100002B00050A94	Dialogue Text	FRITTE / FRITTE CLERK	Conceptualization	What's that magazine she's reading?	她看的是什么杂志？
0x0100002B00086561	Dialogue Text	FRITTE / FRITTE CLERK	You	"Can you tell me anything about the dead body?"	“关于那个死者，你能告诉我点什么吗？”
0x0100002B00086568	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Uhm, I don't really know anything? I mean, I know it's there? But I haven't seen it, so..."	“嗯，我真的什么都不知道？我是说，我知道他在那儿？但是我没见过，所以……”
0x0100002B00086575	Dialogue Text	FRITTE / FRITTE CLERK	You	"Can you tell me anything about this reality we're in?"	“你能说说我们现在身处的现实吗？”
0x0100002B0008657C	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Reality? You mean... what reality? Economic reality? Or..."	“现实？你指的是……什么现实？经济现实？还是……”
0x0100002B00086589	Dialogue Text	FRITTE / FRITTE CLERK	You	"Yes, tell me about the economic reality."	“是的，跟我说说经济现实吧。”
0x0100002B0008658F	Dialogue Text	FRITTE / FRITTE CLERK	You	"No, I meant the physical reality."	“不，我说的是物理现实。”
0x0100002B00086596	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"I don't really know anything? I mean, I'm fifteen."	“我真的什么都不知道？我的意思是，我才15岁。”
0x0100002B0008659D	Dialogue Text	FRITTE / FRITTE CLERK	You	"Fifteen is an *excellent* time to learn about the economic reality."	“15岁是了解经济现实*极好的*时段。”
0x0100002B000865A3	Dialogue Text	FRITTE / FRITTE CLERK	You	"What about the physical reality then?"	“那物理现实呢？”
0x0100002B000865AA	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Yeah." She looks at the clock on the wall. "That's why I'm working my ass off in Frittte. So I guess, like, that's economic."	“是啊。”她看着墙上的时钟。“所以我才会拼命在弗利多工作。所以我觉得，这就是经济吧。”
0x0100002B000865B2	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"I don't know. What about it?"	“我不知道。它怎么了？”
0x0100002B000865D5	Dialogue Text	FRITTE / FRITTE CLERK	You	"Where are we?"	“我们在哪？”
0x0100002B000865DB	Dialogue Text	FRITTE / FRITTE CLERK	You	"What time is it?"	“现在什么时间？”
0x0100002B000865E1	Dialogue Text	FRITTE / FRITTE CLERK	You	"What is the Revolution?"	“大革命是什么？”
0x0100002B000865E7	Dialogue Text	FRITTE / FRITTE CLERK	You	"The Coalition -- what's that? Someone told me there is one."	“联盟国——是什么？有人跟我提过这个。”
0x0100002B000865F1	Dialogue Text	FRITTE / FRITTE CLERK	You	"What is pale?"	“灰域是什么？”
0x0100002B000865F8	Dialogue Text	FRITTE / FRITTE CLERK	You	"I won't bother you with this non-sense anymore."	“我不会再说些废话来烦你了。”
0x0100002B000865FF	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Cool." She seems happy to return to her reading.	“太好了。”她好像很开心，又埋头看起了杂志。
0x0100002B0008660E	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"We're in Frittte?"	“我们在弗利多？”
0x0100002B00086615	Dialogue Text	FRITTE / FRITTE CLERK	You	"No, I meant -- where *are* we, on a larger scale?"	“不，我是说——我们*在哪*，从大范围上来说？”
0x0100002B00086622	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"As mankind or... as a nation or..."	“作为人类还是……国家……”
0x0100002B00086636	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"I don't know, look at the clock. It's right behind you on the wall."	“我不知道，你看看时钟吧。就在你背后的墙上。”
0x0100002B00086645	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Our government?"	“我们的政府？”
0x0100002B0008664C	Dialogue Text	FRITTE / FRITTE CLERK	You	"As a mankind."	“作为人类。”
0x0100002B00086652	Dialogue Text	FRITTE / FRITTE CLERK	You	"As a nation."	“作为国家。”
0x0100002B00086658	Dialogue Text	FRITTE / FRITTE CLERK	You	"Like... where in the world?"	“比如……世界的什么地方？”
0x0100002B00086661	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"We're in Revachol? Like, on the Insulindian isola?"	“我们在瑞瓦肖？呃，在伊苏林迪洲上？”
0x0100002B00086668	Dialogue Text	FRITTE / FRITTE CLERK	You	"Thank you."	“谢谢你。”
0x0100002B0008666E	Dialogue Text	FRITTE / FRITTE CLERK	You	"I was just testing your knowledge."	“我只是想测试一下你的学识。”
0x0100002B0008667C	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"That wasn't very hard." She folds her magazine back.	“那倒不是很难。”她合起了杂志。
0x0100002B00086689	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"In a good place?"  She rubs her face, thinking.	“在一个好地方？”她摩挲着脸颊，沉思着。
0x0100002B00086690	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Uhm, we're in a.... we're in a..." She rubs her face, thinking.	“呃，我们在……在……”她摩挲着脸颊，沉思着。
0x0100002B0008669E	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"I think science still doesn't know? There's only speculation."	“我觉得科学还不知道？还停留在推测阶段。”
0x0100002B000866CF	Dialogue Text	FRITTE / FRITTE CLERK	You	"Did you know the man who died?"	“你认识那个死去的男人吗？”
0x0100002B000866D5	Dialogue Text	FRITTE / FRITTE CLERK	You	"How long has it been there?"	“尸体挂在那儿多久了？”
0x0100002B000866E1	Dialogue Text	FRITTE / FRITTE CLERK	You	"What do you think happened?"	“你觉得发生了什么事？”
0x0100002B000866E7	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Not really?"	“算不上？”
0x0100002B000866F2	Dialogue Text	FRITTE / FRITTE CLERK	You	"Thank your for your help."	“多谢你的帮助。”
0x0100002B000866F9	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Uh-uh." She brushes a strand of hair off her face and tries to return to her magazine.	“嗯。”她拨开脸上的发丝，想要继续看杂志。
0x0100002B00086704	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"I don't know. Really *long*?"	“我不知道。真的*很久了*？”
0x0100002B00086714	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Uhm... I don't know?"	“呃……我不知道？”
0x0100002B00086720	Dialogue Text	FRITTE / FRITTE CLERK	Kim Kitsuragi	"No need to worry." The lieutenant's voice is soothing and professional. "It's just standard procedure for us to ask around. If you hear anything, let us know. Okay?"	“不用担心。”警督的声音让人宽心，听起来也很专业。“四处询问只是我们的标准程序。如果你听到什么，就告诉我们。好吗？”
0x0100002B0008672E	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"M'kay." She scratches her nose.	“好的。”她挠了挠鼻子。
0x0100002B00086739	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Not that they would know anything about being high, it's just an expression." The girl adjusts her hat.	“并不是说他们知道嗑嗨是什么感觉，只是一种表达方式。”女孩调整了一下头上的帽子。
0x0100002B0008679A	Dialogue Text	FRITTE / FRITTE CLERK	You	"Do you have a fridge?"	“你这里有冰箱吗？”
0x0100002B000867A0	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Mhmh, right behind you." She nods towards the buzzing machine in the corner.	“嗯，就在你背后。”她朝着角落里那台嗡嗡作响的机器点了点头。
0x0100002B000867AD	Dialogue Text	FRITTE / FRITTE CLERK	You	"I need to store a corpse there."	“我要在那里保存一具尸体。”
0x0100002B000867B3	Dialogue Text	FRITTE / FRITTE CLERK	You	"You're right, this *is* a fridge! Wicked."	“你说的对，这*是*一个冰箱！真顽皮。”
0x0100002B000867BB	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Uhm..." She keeps chewing on her gum. "You're joking, right?"	“嗯……”她继续嚼着口香糖。“你是在开玩笑，对吧？”
0x0100002B000867C2	Dialogue Text	FRITTE / FRITTE CLERK	You	"No, I'm not joking. I need to store the corpse of the hanged man in your fridge."	“不，我没有开玩笑。我要把那个吊人的尸体放在你的冰箱里。”
0x0100002B000867C8	Dialogue Text	FRITTE / FRITTE CLERK	You	(Measure the fridge with your fingers, one eye closed.) "Never mind... It would never fit."	（闭上一只眼，用手指测量冰箱的尺寸。）“没事了……反正也不合适。”
0x0100002B000867D2	Dialogue Text	FRITTE / FRITTE CLERK	You	"Yes, this was just a joke." (Cough.) "A bad joke."	“是的，只是开个玩笑。”（咳嗽。）“一个糟糕的玩笑。”
0x0100002B000867D8	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Yeah..." She's not really paying attention to you anymore.	“是啊……”她的注意力不再放在你身上了。
0x0100002B000867E0	Dialogue Text	FRITTE / FRITTE CLERK	You	"Well, enough about the fridge then."	“好吧，别说冰箱的事了。”
0x0100002B000867E8	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	She's playing with her hair, engrossed in a magazine.	她玩弄着自己的头发，一心铺在了杂志上。
0x0100002B000867F5	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Uhm, okay..." she looks at the fridge. "It wouldn't even fit you know."	“嗯，好吧……”她看着冰箱。“你知道的，其实根本不合适。”
0x0100002B000867FB	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Yeah, super funny." She returns to her magazine, seemingly not impressed by the joke.	“是啊，很有意思。”她好像对这个玩笑不是很感冒，又转回到杂志上。
0x0100002B0008680B	Dialogue Text	FRITTE / FRITTE CLERK	Kim Kitsuragi	"Now that I'm looking at it... maybe a glass-doored fridge in a public grocery store isn't the best option for storing a corpse."	“现在我这么看着它……也许公共杂货店里的玻璃门冰箱不是储存尸体的最佳选择吧。”
0x0100002B00086812	Dialogue Text	FRITTE / FRITTE CLERK	Logic	Maybe a glass-doored fridge in a public grocery store really isn't the best option for storing a corpse.	也许公共杂货店里的玻璃门冰箱不是储存尸体的最佳选择吧。
0x0100002B00086820	Dialogue Text	FRITTE / FRITTE CLERK	You	"I guess you're right, plus the fridge is too small anyway."	“我想你说得对，再说这个冰箱也太小了。”
0x0100002B00086826	Dialogue Text	FRITTE / FRITTE CLERK	You	"Well, thanks, Frittte clerk."	“好吧，谢谢了，弗利多的店员。”
0x0100002B00086832	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"M'kay..." She returns to her magazine.	“没事……”她又转回到杂志上。
0x0100005700022CD5	Dialogue Text	FRITTE / FRITTE CLERK	You	[Leave.]	[离开。]
0x0100005700022CFB	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Uhm, it's where they rate different outfits famous people wear? It's kinda funny. They're kinda mean." She stops to think. "It's about who's the most stylish."	“嗯，他们好像给名人的不同着装打分？其实挺好笑的。他们有点刻薄。”她停下来想了一会儿。“就是想要评出谁是最时尚的那个。”
0x0100005700022D07	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Yeah, they're kind of boring, but, you know..." She never finishes the sentence.	“是的，，名人都挺无聊的，但是你也知道……”她从来没说过一句完整的话。
0x0100005700022D22	Dialogue Text	FRITTE / FRITTE CLERK	You	"So who is the most stylish there? It can't be anyone from here."	“所以谁是最时尚的？应该不是这里的人吧。”
0x0100005700022D29	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Benita. She's a model. Usually it's a model. Or a singer-songwriter. Or a model."	“贝妮塔。她是个模特。一般都是模特，或者是创作歌手。或者是模特。”
0x0100005700022D36	Dialogue Text	FRITTE / FRITTE CLERK	You	"Let's proceed, I have some questions for you." (Continue.)	“我们继续吧，我还有些问题要问你。”（继续。）
0x0100005700022D3D	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Um, okay. I'm not really supposed to be chatting to anyone, but..." She puts down the magazine.	“呃，好吧。我真的不应该跟别人闲聊，但是……”她放下杂志。
0x0100005700022D47	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"I think they think that extra T makes it *funkier*..." She chews on her gum with disgust. "It doesn't."	“我想他们是觉得多个T能让这名字更*时髦*一点……”她不悦地嚼着口香糖。“但其实没有。”
0x0100005700022D7C	Dialogue Text	FRITTE / FRITTE CLERK	Conceptualization	She is like a student unexpectedly called upon by a teacher. Can she answer the classroom question?	她就像一个被老师突然点到名的学生。她能回答出课堂问题吗？
0x0100005700022D84	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"You're welcome?" She folds her magazine back.	“不客气？”她合上了杂志。
0x0100005700022D8D	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"We're in a *transition*! You know, transitioning from, uh... monarchy to democracy, all that stuff." She nods, then folds her magazine back.	“我们正在*过渡*！你也知道，从那个，呃……君主制过渡到民主制之类的。”她点点头，然后合上了杂志。
0x0100005700022D96	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"When ordinary people take over the government and, uhm... demand democracy?"	“当普通人接管政府，然后，呃……要求民主？”
0x0100005700022D9C	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Though some of my friends from school have actually *travelled* through pale on their trip to Mundi. They said it was like being high." She smiles widely, then catches herself.	“不过我学校里有些朋友在去蒙迪的路上确实*穿过了*灰域。他们说感觉就像是嗑嗨了。”她笑得很开心，随后突然住嘴了。
0x0100005700022DA4	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Or do you mean something else...? Sorry, I really need to finish this article." She taps the magazine on the counter.	“或者你是指别的……？抱歉，我真的得看完这篇文章。”她拍了拍柜台上的杂志。
0x0100005700022DAB	Dialogue Text	FRITTE / FRITTE CLERK	You	"What about the one we had here in Revachol?"	“那发生在瑞瓦肖的这个呢？”
0x0100005700022DB2	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Yeah, it happened like 50 years ago or so. Sorry, I'm not very good at this. At history, I mean."	“是啊，好像差不多是50年前发生的吧。抱歉，我不太擅长这个。我是说，历史。”
0x0100005700022DCF	Dialogue Text	FRITTE / FRITTE CLERK	You	(Point to her hat.) "I bet your hat would take the prize."	（指着她的帽子。）“我打赌你的帽子会拿奖。”
0x0100005700022DDD	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Uhm..." Her lazy eyes scan up and down your body, assessing the situation.	“呃……”她的眼睛懒洋洋地上下打量你的身体，评估者眼下的状况。
0x0100005700022DE4	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Uhm, no. I don't like it, I hate it."	“呃，不。我不喜欢它，我恨它。”
0x0100005700022DF3	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"No, I don't think so."	“不，我不这么觉得。”
0x0100005700022E4E	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Uhm, you kicked the tare machine. Please don't kick the tare machine. This is Frittte -- and you don't want to fuck with Frittte."	“呃，你踢了那台回收机。请不要踢回收机。这里是弗利多——你可不想去招惹弗利多。”
0x0100005700022E65	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"This is Pop-Stars, it's got, like, famous people in it? It's not for sale."	“这是《流行明星》，里面说的好像是，呃，名人？这个是不卖的。”
0x0100005700022E6D	Dialogue Text	FRITTE / FRITTE CLERK	You	"You said I wouldn't want to 'fuck with Frittte'. Why?"	“你说我不会想去‘招惹弗利多’。为什么？”
0x0100005700022E73	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Because Frittte has an army?"	“因为弗利多有军队？”
0x0100005700022F95	Dialogue Text	FRITTE / FRITTE CLERK	You	"Before we go on, what is this Frittte?"	“在我们继续之前，这个弗利多是什么？”
0x0100005700022F9B	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"I don't know -- Frittte?" She shrugs.	“我不知道——弗利多？”她耸耸肩。
0x0100005700022FB1	Dialogue Text	FRITTE / FRITTE CLERK	Encyclopedia	The story goes that normal Fritte with two T-s (a men's workwear shop in Vredefort) was already taken, so when Fritte Retail, Inc. grew into a multinational corporation they had to add an extra letter to avoid trademark infringement.	故事是这样的，普通的写法，就是单词里有两个T的已经被占用了（伍德福特的一间男性工装商店）。所以当弗利多零售有限公司发展成为一个跨国公司时，他们就在名字里多加了一个字母T，来避免商标侵权。
0x0100005700022FBD	Dialogue Text	FRITTE / FRITTE CLERK	You	"And what *is* Frittte?"	“弗利多*是什么*？”
0x0100005700022FC4	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"A 7-to-11 grocery store?"	“一间7-11杂货店？”
0x0100005700022FD4	Dialogue Text	FRITTE / FRITTE CLERK	You	"Stupid famous people."	“愚蠢的名人。”
0x0100005700022FDA	Dialogue Text	FRITTE / FRITTE CLERK	You	"I approve of this, very futuristic." (Tap on the girls kissing.)	“我赞成这个，很未来主义。”（指着女孩亲吻的照片。）
0x0100005700022FE0	Dialogue Text	FRITTE / FRITTE CLERK	You	"I'm not even interested in that magazine. I don't know why I asked about it."	“我对这本杂志完全没兴趣。我都不知道为什么要问这个。”
0x0100005700022FE6	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Yeah, me neither."	“是啊，我也一样。”
0x0100005700022FF0	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	She pops her raspberry-flavoured bubblegum and nods.	她嘭的一声吹破了树莓味的泡泡糖，点了点头。
0x0100005700022FFB	Dialogue Text	FRITTE / FRITTE CLERK	You	"Who's the numero uno guy in there right now -- and does he look like *this*?" (Point at yourself.)	“现在里面的头号人物是谁——看起来是不是像*这样*的？”（指着你自己。）
0x010000570002300B	Dialogue Text	FRITTE / FRITTE CLERK	Kim Kitsuragi	"We are not the fashion police." The lieutenant looks at you. "We're the real police."	“我们不是时尚警察，”警督看着你解释到，“我们是真警察。”
0x0100005700023022	Dialogue Text	FRITTE / FRITTE CLERK	Frittte clerk	"Um, is this about the questions again? 'Cause I don't really know anything..." She puts down the magazine.	“呃，又是关于那些问题的吗？因为我真的什么都不知道……”她放下了杂志。
