ArticyId	TermType	ConvTitle	Actor	En	Zh
lc8i0ajv8ff7ekam	Dialogue Text	Arx - EasterEggs / Modus Mullen / Flow – INITIATING MODUS: MULLEN	You	So it *was* communism that sent them to the dirt-nap?	
lxzku6gw3kke9zhc	Dialogue Text	Arx - EasterEggs / Modus Mullen / Flow – INITIATING MODUS: MULLEN	You	My ledger says I solved 216 cases.	
nolqdyj6fkay1abg	Dialogue Text	Arx - EasterEggs / Modus Mullen / Flow – INITIATING MODUS: MULLEN	Visual Calculus	This is how I always talk. Move on. The swindle -- cracked it like a discount safe.	
qzwt902jq8_s7v9m	Dialogue Text	Arx - EasterEggs / Modus Mullen / Flow – INITIATING MODUS: MULLEN	You	So the narcomaniac art-lover rubbed them out after all?	
r45vr8q2e3xx2qtc	Dialogue Text	Arx - EasterEggs / Modus Mullen / Flow – INITIATING MODUS: MULLEN	You	Shebang?	
smxkq87_ku71y79b	Dialogue Text	Arx - EasterEggs / Modus Mullen / Flow – INITIATING MODUS: MULLEN	You	Private investigators are just disrupting police work and endangering civilians. I'm out. [Discard thought.]	
upns2uvz57d_o993	Dialogue Text	Arx - EasterEggs / Modus Mullen / Flow – INITIATING MODUS: MULLEN	You	Oh, the coat and the hat?	
v396y9c3_r9yijz3	Dialogue Text	Arx - EasterEggs / Modus Mullen / Flow – INITIATING MODUS: MULLEN	Visual Calculus	You could've been one of the good ones.	
vy4eo_iomn48fww5	Dialogue Text	Arx - EasterEggs / Modus Mullen / Flow – INITIATING MODUS: MULLEN	Visual Calculus	That's because you're a dick in cop's clothing. Underneath -- a snooper through and through.	
wi63o_1hf3ghd4o5	Dialogue Text	Arx - EasterEggs / Modus Mullen / Flow – INITIATING MODUS: MULLEN	Rhetoric	Yeggman... that's either a safebreaker or someone who works almost exclusively with egg yolks.	
xnvzv47v94r0su1q	Dialogue Text	Arx - EasterEggs / Modus Mullen / Flow – INITIATING MODUS: MULLEN	You	So it *was* the crooked copper-chief that iced them after all?	
zzya4zeyg71rqoxf	Dialogue Text	Arx - EasterEggs / Modus Mullen / Flow – INITIATING MODUS: MULLEN	You	So the killer *was* the highbinder's twat of a son?	
